route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-088800_BX1_122,MOTT HAVEN 138 ST via CONCOURSE,1,38475344,BX020113
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-098400_BX1_122,LIMITED RIVERDALE 231 ST via CONCOURSE,0,38475344,BX010114
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-106900_BX1_122,LIMITED MOTT HAVEN 138 ST via CONCOURSE,1,38475344,BX010107
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-115400_BX2_219,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475361,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-138100_BX2_228,MOTT HAVEN 138 ST via CONCOURSE,1,38475363,BX020113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-144400_BX2_228,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475363,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-039400_BX1_116,MOTT HAVEN 138 ST via CONCOURSE,1,38475328,BX020113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-040100_BX2_209,MOTT HAVEN 138 ST via CONCOURSE,1,38475355,BX020113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-047300_BX2_209,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475355,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-056200_BX2_209,MOTT HAVEN 138 ST via CONCOURSE,1,38475355,BX020113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-065500_BX2_209,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475355,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-074000_BX1_101,MOTT HAVEN 138 ST via CONCOURSE,1,38475314,BX020113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-083700_BX2_209,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475314,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-093100_BX2_209,MOTT HAVEN 138 ST via CONCOURSE,1,38475314,BX020113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-102400_BX1_142,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475314,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-111700_BX2_223,MOTT HAVEN 138 ST via CONCOURSE,1,38475354,BX020113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-121400_BX1_138,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475336,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-040800_BX1_118,MOTT HAVEN 138 ST via CONCOURSE,1,38475331,BX020113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-048100_BX1_118,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475331,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-057000_BX1_118,MOTT HAVEN 138 ST via CONCOURSE,1,38475331,BX020113
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-065600_BX2_214,LIMITED RIVERDALE 231 ST via CONCOURSE,0,38475315,BX010114
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-073700_BX2_214,LIMITED MOTT HAVEN 138 ST via CONCOURSE,1,38475315,BX010107
